atom_id_i,atom_id_j,high_endpoint_count,conductance_W_K,signed_heat_rate_i_to_j_W,absolute_heat_rate_W,vertical_alignment
58,455,1,0.00020428917273027002,7.504439103540966e-06,7.504439103540966e-06,0.27160751899763586
59,393,0,0.0001691600685120629,1.5573293111809362e-05,1.5573293111809362e-05,0.38720167238697084
59,407,0,0.00018821873933112622,1.6232512465074567e-05,1.6232512465074567e-05,0.2158879852822854
59,418,0,0.00018224636825487785,-2.387983758808354e-05,2.387983758808354e-05,0.8391390066508815
59,449,0,0.00019577403493182136,-7.925967988752337e-06,7.925967988752337e-06,0.43296057008341976
60,326,0,0.00017808214061896066,1.8633237594867482e-05,1.8633237594867482e-05,0.6754763518610949
60,368,0,0.00016123338405948858,3.9396741811234466e-06,3.9396741811234466e-06,0.16474459797998076
61,155,0,0.00016628711359736444,6.824711782079308e-06,6.824711782079308e-06,0.2931509025881579
61,156,0,0.00016282495619934166,5.996213274652138e-06,5.996213274652138e-06,0.3433130136149592
61,283,1,0.00016519055837061944,6.4706206758700986e-06,6.4706206758700986e-06,0.31417788197281876
61,367,0,0.00013559184660546763,-5.587617498042652e-06,5.587617498042652e-06,0.7304780248789675
61,428,0,0.00017860432668773013,-1.3703928234545989e-05,1.3703928234545989e-05,0.6708670144258262
62,177,0,0.00014892794117081054,4.78531807441371e-06,4.78531807441371e-06,0.31473617263653486
62,202,0,0.00024308687862164847,-7.89248084421734e-06,7.89248084421734e-06,0.34935354600633217
62,420,0,0.0002119178035398388,1.909613318090203e-05,1.909613318090203e-05,0.6197373392097839
62,422,0,0.00020835828308069808,-1.5988970411070466e-05,1.5988970411070466e-05,0.5708338219863885
63,154,0,0.00025087166789268815,1.408609762564406e-05,1.408609762564406e-05,0.6932298428515381
63,326,0,0.00021255098350299046,1.7843598228071035e-05,1.7843598228071035e-05,0.7804279593536824
63,413,0,0.00029835550560092033,2.6221729515155114e-05,2.6221729515155114e-05,0.5627371191980877
64,93,1,0.00039358965997003724,7.833862650016329e-06,7.833862650016329e-06,0.011519690086694689
64,106,1,0.00013399264136800597,1.5515908676822666e-05,1.5515908676822666e-05,0.8234429273209837
64,260,1,0.00027135497364327816,2.1963317952073178e-05,2.1963317952073178e-05,0.7937388482645743
64,311,1,0.00043558344126631214,-1.3551653551316392e-05,1.3551653551316392e-05,0.5522869572144542
64,338,1,0.00034427844692980913,-2.6987083472951e-06,2.6987083472951e-06,0.24841280302033183
64,405,1,0.0002833399082360882,-2.9062727380353795e-05,2.9062727380353795e-05,0.9344255128149405
65,211,1,0.00022769956733088717,-6.2902239600698514e-06,6.2902239600698514e-06,0.04374915316683484
65,407,1,0.0003127193045729925,-1.0547530263271513e-05,1.0547530263271513e-05,0.5787729839187286
65,477,2,0.0017072132719117374,5.390766885337749e-05,5.390766885337749e-05,0.6763829498033466
65,497,1,0.0004679981613739372,-5.36458793013478e-05,5.36458793013478e-05,0.8933436582521863
66,78,0,9.808104865652553e-05,-6.336487388003175e-06,6.336487388003175e-06,0.44367914760795923
66,200,0,8.051670754479874e-05,-4.108358434923649e-06,4.108358434923649e-06,0.23121690621401042
66,305,0,9.252945501498533e-05,-2.7272395540621286e-06,2.7272395540621286e-06,0.21780639064623705
66,473,0,0.0001087433883838454,1.3172085376968794e-05,1.3172085376968794e-05,0.8721255257996904
67,180,1,0.0004600158247404743,-5.796097309672267e-05,5.796097309672267e-05,0.9946612510993919
67,251,2,0.0025428291466757166,7.848595955814039e-05,7.848595955814039e-05,0.8978960906356896
67,340,1,0.0003472391425161118,-2.0524986461382417e-05,2.0524986461382417e-05,0.23881999027963957
68,211,0,2.414716753794879e-05,2.477042969723509e-06,2.477042969723509e-06,0.6948030300911721
